Date,State,Bioenergy,Clean_generation,Coal,Fossil_generation,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Nuclear,Other Fossil,Other Renewables,Renewables,Solar,Total Generation,Wind,Wind and Solar,Renewable %,Fossil %
01 July 2024,Kerala,0,1040.33,0,0,0,0,915.81,923.62,0,0,7.81,1040.33,95.7,1040.33,21.01,116.71,100,0
01 July 2024,Ladakh,0,64.75,0,0,0,0,64.75,64.75,0,0,0,64.75,0,64.75,0,0,100,0
01 July 2024,Lakshadweep,0,0.01,5.32,5.32,0,0,0,0,0,0,0,0.01,0.01,5.33,0,0.01,0.187617261,99.81238274
01 July 2024,Madhya Pradesh,0,1364.73,11069.46,11069.46,0,0,439.72,445.1,0,0,5.38,1364.73,390.04,12434.19,529.59,919.63,10.97562447,89.02437553
01 July 2024,Maharashtra,31.28,3281.2,9899.48,10467.83,568.35,568.35,386.58,426.37,804.85,0,8.51,2476.35,400.7,13749.03,1649.28,2049.98,23.86495629,76.13504371
01 July 2024,Manipur,0,78.87,0,0,0,0,78.16,78.16,0,0,0,78.87,0.71,78.87,0,0.71,100,0
01 July 2024,Meghalaya,0,190.48,0,0,0,0,190.48,190.48,0,0,0,190.48,0,190.48,0,0,100,0
01 July 2024,Mizoram,0,48.84,0,0,0,0,48.49,48.49,0,0,0,48.84,0.35,48.84,0,0.35,100,0
01 July 2024,Nagaland,0,63.94,0,0,0,0,63.94,63.94,0,0,0,63.94,0,63.94,0,0,100,0
01 July 2024,Odisha,7.17,608.03,5316.29,5316.29,0,0,555.86,563.03,0,0,0,608.03,45,5924.32,0,45,10.2632876,89.7367124
01 July 2024,Puducherry,0,1.02,0,17.43,17.43,17.43,0,0,0,0,0,1.02,1.02,18.45,0,1.02,5.528455285,94.47154472
01 July 2024,Punjab,49.11,836.79,3388.65,3388.65,0,0,652.66,701.77,0,0,0,836.79,135.02,4225.44,0,135.02,19.80361808,80.19638192
01 July 2024,Rajasthan,30.56,5612.2,5402.19,5474.37,72.18,72.18,20.02,50.58,637.49,0,0,4974.71,4147.31,11086.57,776.82,4924.13,50.62160795,49.37839205
01 July 2024,Sikkim,0,350.62,0,0,0,0,350.62,350.62,0,0,0,350.62,0,350.62,0,0,100,0
01 July 2024,Tamil Nadu,45.07,7073.99,5996.84,6134.23,137.39,137.39,559.06,604.13,1440.93,0,0,5633.06,1241.93,13208.22,3787,5028.93,53.55748163,46.44251837
01 July 2024,Telangana,1.65,739.05,4080.64,4080.64,0,0,240.56,264.23,0,0,22.02,739.05,416.78,4819.69,58.04,474.82,15.33397376,84.66602624
01 July 2024,Tripura,0,0.5,0,408.63,408.63,408.63,0,0,0,0,0,0.5,0.5,409.13,0,0.5,0.122210544,99.87778946
01 July 2024,Uttar Pradesh,10.83,772.49,14708.75,14762.81,54.06,54.06,81.74,95.28,309.2,0,2.71,463.29,368.01,15535.3,0,368.01,4.972482025,95.02751798
01 July 2024,Uttarakhand,20.71,2183.8,0,110.03,110.03,110.03,2135.44,2156.15,0,0,0,2183.8,27.65,2293.83,0,27.65,95.20321907,4.79678093
01 July 2024,West Bengal,0,451.22,7738.4,7738.4,0,0,308.3,433.11,0,0,124.81,451.22,18.11,8189.62,0,18.11,5.509657347,94.49034265
01 August 2024,Andaman and Nicobar,0,3.65,0,29.85,0,29.85,1.88,1.88,0,29.85,0,3.65,1.77,33.5,0,1.77,10.89552239,89.10447761
01 August 2024,Andhra Pradesh,3.83,2328.58,5490.16,5490.16,0,0,624.66,656.24,0,0,27.75,2328.58,614.75,7818.74,1057.59,1672.34,29.78203649,70.21796351
01 August 2024,Arunachal Pradesh,0,516.87,0,0,0,0,516.79,516.79,0,0,0,516.87,0.08,516.87,0,0.08,100,0
01 August 2024,Assam,0,169.37,411.27,672.62,261.35,261.35,143.61,143.64,0,0,0.03,169.37,25.73,841.99,0,25.73,20.1154408,79.8845592
01 August 2024,Bihar,0,32.74,4703.03,4703.03,0,0,4.26,4.26,0,0,0,32.74,28.48,4735.77,0,28.48,0.69133425,99.30866575
01 August 2024,Chandigarh,0,1.27,,,,,0,0,,,0,1.27,1.27,1.27,0,1.27,100,0
01 August 2024,Chhattisgarh,134.16,304.19,12157.15,12157.15,0,0,71.73,205.89,0,0,0,304.19,98.3,12461.34,0,98.3,2.44106974,97.55893026
01 August 2024,Dadra and Nagar Haveli and Daman and Diu,1.17,2.11,,,,,0,1.17,,,0,2.11,0.94,2.11,0,0.94,100,0
01 August 2024,Delhi,0,63.29,0,374.65,374.65,374.65,0,46.08,0,0,46.08,63.29,17.21,437.94,0,17.21,14.45175138,85.54824862
01 August 2024,Goa,0,5.44,0,0,0,0,0,0.68,0,0,0.68,5.44,4.76,5.44,0,4.76,100,0
01 August 2024,Gujarat,2.49,6783.59,6152.21,6774.74,622.53,622.53,1079.05,1081.54,1308.86,0,0,5474.73,1235.26,13558.33,3157.93,4393.19,50.03263676,49.96736324
01 August 2024,Haryana,37.75,175.86,2782.9,2782.9,0,0,13.72,56.88,0,0,5.41,175.86,118.98,2958.76,0,118.98,5.943706147,94.05629385
01 August 2024,Himachal Pradesh,0,6491.89,0,0,0,0,6484.67,6484.67,0,0,0,6491.89,7.22,6491.89,0,7.22,100,0
01 August 2024,India Total,429.22,49749.02,101650.66,104199.24,2518.73,2548.58,23152.09,23830.55,5492.07,29.85,249.24,44256.95,10157.52,153948.26,10268.88,20426.4,32.31541558,67.68458442
01 August 2024,Jammu and Kashmir,0,2151.02,0,0,0,0,2151.02,2151.02,0,0,0,2151.02,0,2151.02,0,0,100,0
01 August 2024,Jharkhand,0,49.27,3178.11,3178.11,0,0,47.8,47.8,0,0,0,49.27,1.47,3227.38,0,1.47,1.526625312,98.47337469
01 August 2024,Karnataka,67.7,5424.98,3053.79,3053.79,0,0,2046.85,2114.55,671.44,0,0,4753.54,1148.76,8478.77,1490.23,2638.99,63.98310132,36.01689868
01 August 2024,Kerala,0,1129.29,0,0,0,0,1002.51,1009.82,0,0,7.31,1129.29,105.51,1129.29,13.96,119.47,100,0
01 August 2024,Ladakh,0,64.79,0,0,0,0,64.79,64.79,0,0,0,64.79,0,64.79,0,0,100,0
01 August 2024,Lakshadweep,0,0.01,5.17,5.17,0,0,0,0,0,0,0,0.01,0.01,5.18,0,0.01,0.193050193,99.80694981
01 August 2024,Madhya Pradesh,1.26,2407.94,10288.01,10288.01,0,0,1435.99,1440.25,0,0,3,2407.94,417.89,12695.95,549.8,967.69,18.96620576,81.03379424
01 August 2024,Maharashtra,24.27,3098.51,9787.41,10285.5,498.09,498.09,688.89,720.12,762.51,0,6.96,2336,553.76,13384.01,1062.12,1615.88,23.15083447,76.84916553
01 August 2024,Manipur,0,78.36,0,0,0,0,77.66,77.66,0,0,0,78.36,0.7,78.36,0,0.7,100,0
01 August 2024,Meghalaya,0,170.33,0,0,0,0,170.33,170.33,0,0,0,170.33,0,170.33,0,0,100,0
01 August 2024,Mizoram,0,46.45,0,0,0,0,43.12,43.12,0,0,0,46.45,3.33,46.45,0,3.33,100,0
01 August 2024,Nagaland,0,69.52,0,0,0,0,69.52,69.52,0,0,0,69.52,0,69.52,0,0,100,0
01 August 2024,Odisha,3.32,839.85,5412.46,5412.46,0,0,783.12,786.44,0,0,0,839.85,53.41,6252.31,0,53.41,13.4326353,86.5673647
01 August 2024,Puducherry,0,1.02,0,18.21,18.21,18.21,0,0,0,0,0,1.02,1.02,19.23,0,1.02,5.304212168,94.69578783
01 August 2024,Punjab,51.6,694.24,2769.02,2769.02,0,0,522.52,574.12,0,0,0,694.24,120.12,3463.26,0,120.12,20.04585275,79.95414725
01 August 2024,Rajasthan,33.26,4973.44,4745.29,4805.5,60.21,60.21,42.32,75.58,762.33,0,0,4211.11,3290.37,9778.94,845.16,4135.53,50.85868202,49.14131798
01 August 2024,Sikkim,0,341.83,0,0,0,0,341.83,341.83,0,0,0,341.83,0,341.83,0,0,100,0
01 August 2024,Tamil Nadu,37.68,5789.35,5896.59,6041.14,144.55,144.55,647.38,685.06,1676.74,0,0,4112.61,1365.78,11830.49,2061.77,3427.55,48.93584289,51.06415711
01 August 2024,Telangana,2.05,1852.05,4066.22,4066.22,0,0,1277.48,1301.27,0,0,21.74,1852.05,520.46,5918.27,30.32,550.78,31.29377335,68.70622665
01 August 2024,Tripura,0,0.4,0,423.51,423.51,423.51,0,0,0,0,0,0.4,0.4,423.91,0,0.4,0.094359652,99.90564035
01 August 2024,Uttar Pradesh,7.97,874.98,13442.24,13539.77,97.53,97.53,176.74,188.15,310.19,0,3.44,564.79,376.64,14414.75,0,376.64,6.070032432,93.92996757
01 August 2024,Uttarakhand,20.71,2317.55,0,18.1,18.1,18.1,2269.19,2289.9,0,0,0,2317.55,27.65,2335.65,0,27.65,99.22505512,0.774944876
01 August 2024,West Bengal,0,495.01,7309.63,7309.63,0,0,352.66,479.51,0,0,126.85,495.01,15.5,7804.64,0,15.5,6.342509072,93.65749093
01 September 2024,Andaman and Nicobar,0,3.36,0,29.63,0,29.63,1.74,1.74,0,29.63,0,3.36,1.62,32.99,0,1.62,10.18490452,89.81509548
01 September 2024,Andhra Pradesh,2.58,2276.9,5395.4,5395.4,0,0,570.07,598.9,0,0,26.25,2276.9,629.47,7672.3,1048.53,1678,29.67688959,70.32311041
01 September 2024,Arunachal Pradesh,0,440.15,0,0,0,0,440.03,440.03,0,0,0,440.15,0.12,440.15,0,0.12,100,0
01 September 2024,Assam,0,156.77,435.58,697.36,261.78,261.78,128.89,128.91,0,0,0.02,156.77,27.86,854.13,0,27.86,18.35434887,81.64565113
01 September 2024,Bihar,0,32.38,4786.03,4786.03,0,0,4.21,4.21,0,0,0,32.38,28.17,4818.41,0,28.17,0.672005911,99.32799409
01 September 2024,Chandigarh,0,0.6,,,,,0,0,,,0,0.6,0.6,0.6,0,0.6,100,0
01 September 2024,Chhattisgarh,119.69,355.79,12055.16,12055.16,0,0,114.87,234.56,0,0,0,355.79,121.23,12410.95,0,121.23,2.866742675,97.13325733
01 September 2024,Dadra and Nagar Haveli and Daman and Diu,1.13,2.27,,,,,0,1.13,,,0,2.27,1.14,2.27,0,1.14,100,0
01 September 2024,Delhi,0,63.31,0,252.58,252.58,252.58,0,46.1,0,0,46.1,63.31,17.21,315.89,0,17.21,20.0417867,79.9582133
01 September 2024,Goa,0,5.44,0,0,0,0,0,0.68,0,0,0.68,5.44,4.76,5.44,0,4.76,100,0
01 September 2024,Gujarat,2.12,5340.55,4797.18,5571.06,773.88,773.88,1264.13,1266.25,1034.83,0,0,4305.72,1490.92,10911.61,1548.55,3039.47,48.94373974,51.05626026
01 September 2024,Haryana,23.5,179.34,2624.33,2624.33,0,0,24.76,50.68,0,0,2.42,179.34,128.66,2803.67,0,128.66,6.396615864,93.60338414
01 September 2024,Himachal Pradesh,0,5530.53,0,0,0,0,5524.09,5524.09,0,0,0,5530.53,6.44,5530.53,0,6.44,100,0
01 September 2024,India Total,376.72,47882.68,99627.82,102151.29,2493.84,2523.47,22173.02,22783,4926.44,29.63,233.26,42956.24,11302.62,150033.97,8870.62,20173.24,31.91455908,68.08544092
01 September 2024,Jammu and Kashmir,0,1859.6,0,0,0,0,1859.6,1859.6,0,0,0,1859.6,0,1859.6,0,0,100,0
01 September 2024,Jharkhand,0,66.73,2895.91,2895.91,0,0,65.26,65.26,0,0,0,66.73,1.47,2962.64,0,1.47,2.25238301,97.74761699
01 September 2024,Karnataka,65.49,5484.79,2543.33,2543.33,0,0,1988.88,2054.37,605.75,0,0,4879.04,1216.2,8028.12,1608.47,2824.67,68.31973115,31.68026885
01 September 2024,Kerala,0,975.3,0,0,0,0,815.95,823.1,0,0,7.15,975.3,133.74,975.3,18.46,152.2,100,0
01 September 2024,Ladakh,0,57.73,0,0,0,0,57.73,57.73,0,0,0,57.73,0,57.73,0,0,100,0
01 September 2024,Lakshadweep,0,0.01,5.27,5.27,0,0,0,0,0,0,0,0.01,0.01,5.28,0,0.01,0.189393939,99.81060606
01 September 2024,Madhya Pradesh,6.24,2306.43,10503.71,10503.71,0,0,1479.75,1489.91,0,0,3.92,2306.43,438.38,12810.14,378.14,816.52,18.00472126,81.99527874
01 September 2024,Maharashtra,21.66,2712.91,9866,10335.68,469.68,469.68,676.59,703.15,778.82,0,4.9,1934.09,530.16,13048.59,700.78,1230.94,20.79082874,79.20917126
01 September 2024,Manipur,0,74.18,0,0,0,0,73.48,73.48,0,0,0,74.18,0.7,74.18,0,0.7,100,0
01 September 2024,Meghalaya,0,105.53,0,0,0,0,105.53,105.53,0,0,0,105.53,0,105.53,0,0,100,0
01 September 2024,Mizoram,0,44.85,0,0,0,0,41.52,41.52,0,0,0,44.85,3.33,44.85,0,3.33,100,0
01 September 2024,Nagaland,0,60.72,0,0,0,0,60.72,60.72,0,0,0,60.72,0,60.72,0,0,100,0
01 September 2024,Odisha,0.03,1061.88,5326.7,5326.7,0,0,1004.5,1004.53,0,0,0,1061.88,57.35,6388.58,0,57.35,16.62153405,83.37846595
01 September 2024,Puducherry,0,1.02,0,17.24,17.24,17.24,0,0,0,0,0,1.02,1.02,18.26,0,1.02,5.585980285,94.41401972
01 September 2024,Punjab,51.55,711.8,2993.82,2993.82,0,0,543.51,595.06,0,0,0,711.8,116.74,3705.62,0,116.74,19.20866144,80.79133856
01 September 2024,Rajasthan,25.13,5142.36,5063.18,5127.29,64.11,64.11,81.5,106.63,626.03,0,0,4516.33,3969.55,10269.65,440.15,4409.7,50.07337154,49.92662846
01 September 2024,Sikkim,0,287.27,0,0,0,0,287.27,287.27,0,0,0,287.27,0,287.27,0,0,100,0
01 September 2024,Tamil Nadu,35.3,6822.81,6079.5,6210.72,131.22,131.22,638.61,673.91,1580.82,0,0,5241.99,1468.38,13033.53,3099.7,4568.08,52.34813592,47.65186408
01 September 2024,Telangana,0,1828.13,4385.1,4385.1,0,0,1284,1306.8,0,0,22.8,1828.13,493.49,6213.23,27.84,521.33,29.42318247,70.57681753
01 September 2024,Tripura,0,0.44,0,413.11,413.11,413.11,0,0,0,0,0,0.44,0.44,413.55,0,0.44,0.106395841,99.89360416
01 September 2024,Uttar Pradesh,1.58,969.33,12415.46,12525.7,110.24,110.24,303.8,308.19,300.19,0,2.81,669.14,360.95,13495.03,0,360.95,7.182866581,92.81713342
01 September 2024,Uttarakhand,20.71,2455.11,0,0,0,0,2406.75,2427.46,0,0,0,2455.11,27.65,2455.11,0,27.65,100,0
01 September 2024,West Bengal,0,466.35,7456.16,7456.16,0,0,325.3,441.51,0,0,116.21,466.35,24.84,7922.51,0,24.84,5.886392065,94.11360793
01 October 2024,Andaman and Nicobar,0,3.81,0,29.52,0,29.52,1.78,1.78,0,29.52,0,3.81,2.03,33.33,0,2.03,11.43114311,88.56885689
01 October 2024,Andhra Pradesh,8.01,1481.13,6025.37,6025.37,0,0,624.58,655.44,0,0,22.85,1481.13,618.85,7506.5,206.84,825.69,19.73129954,80.26870046
01 October 2024,Arunachal Pradesh,0,569.17,0,0,0,0,569.05,569.05,0,0,0,569.17,0.12,569.17,0,0.12,100,0
01 October 2024,Assam,0,157.17,452.58,724.62,272.04,272.04,137.58,137.6,0,0,0.02,157.17,19.57,881.79,0,19.57,17.82397169,82.17602831
01 October 2024,Bihar,1.62,26.78,5465.86,5465.86,0,0,0,1.62,0,0,0,26.78,25.16,5492.64,0,25.16,0.487561537,99.51243846
01 October 2024,Chandigarh,0,1,,,,,0,0,,,0,1,1,1,0,1,100,0
01 October 2024,Chhattisgarh,134.18,367.52,13343.74,13343.74,0,0,105.56,239.74,0,0,0,367.52,127.78,13711.26,0,127.78,2.680424702,97.3195753
01 October 2024,Dadra and Nagar Haveli and Daman and Diu,1.12,2.35,,,,,0,1.12,,,0,2.35,1.23,2.35,0,1.23,100,0
01 October 2024,Delhi,0,63.31,0,306.41,306.41,306.41,0,46.1,0,0,46.1,63.31,17.21,369.72,0,17.21,17.12376934,82.87623066
01 October 2024,Goa,0,5.44,0,0,0,0,0,0.68,0,0,0.68,5.44,4.76,5.44,0,4.76,100,0
01 October 2024,Gujarat,7.02,4232.7,7565.29,8173.38,608.09,608.09,976.83,983.85,756.7,0,0,3476,1614.24,12406.08,877.91,2492.15,34.11794862,65.88205138
01 October 2024,Haryana,31.43,205.23,2643.97,2643.97,0,0,34.58,69.87,0,0,3.86,205.23,135.36,2849.2,0,135.36,7.203074547,92.79692545
01 October 2024,Himachal Pradesh,0,3144.83,0,0,0,0,3137.11,3137.11,0,0,0,3144.83,7.72,3144.83,0,7.72,100,0
01 October 2024,India Total,503.91,36911.85,111741.72,114101.72,2330.48,2360,15898.15,16648.04,4768.92,29.52,245.98,32142.93,12256.61,151013.57,3238.28,15494.89,24.44273717,75.55726283
01 October 2024,Jammu and Kashmir,0,918.63,0,0,0,0,918.63,918.63,0,0,0,918.63,0,918.63,0,0,100,0
01 October 2024,Jharkhand,0,53.45,3310.16,3310.16,0,0,51.98,51.98,0,0,0,53.45,1.47,3363.61,0,1.47,1.589066509,98.41093349
01 October 2024,Karnataka,88.85,4297.11,3152.81,3152.81,0,0,1773.05,1861.9,638.17,0,0,3658.94,1402.96,7449.92,394.08,1797.04,57.67994824,42.32005176
01 October 2024,Kerala,0,750.43,0,0,0,0,595.7,601.96,0,0,6.26,750.43,143.88,750.43,4.59,148.47,100,0
01 October 2024,Ladakh,0,35.07,0,0,0,0,35.07,35.07,0,0,0,35.07,0,35.07,0,0,100,0
01 October 2024,Lakshadweep,0,0.01,5.14,5.14,0,0,0,0,0,0,0,0.01,0.01,5.15,0,0.01,0.194174757,99.80582524
01 October 2024,Madhya Pradesh,7.43,1616.33,11940.14,11940.14,0,0,754.33,767.46,0,0,5.7,1616.33,649.72,13556.47,199.15,848.87,11.92294159,88.07705841
01 October 2024,Maharashtra,29.25,2461.83,10470.31,10909.68,439.37,439.37,418.27,454.67,793.67,0,7.15,1668.16,684.75,13371.51,528.74,1213.49,18.41100968,81.58899032
01 October 2024,Manipur,0,78.74,0,0,0,0,78.04,78.04,0,0,0,78.74,0.7,78.74,0,0.7,100,0
01 October 2024,Meghalaya,0,91.3,0,0,0,0,91.3,91.3,0,0,0,91.3,0,91.3,0,0,100,0
01 October 2024,Mizoram,0,48.82,0,0,0,0,45.94,45.94,0,0,0,48.82,2.88,48.82,0,2.88,100,0
01 October 2024,Nagaland,0,23.65,0,0,0,0,23.65,23.65,0,0,0,23.65,0,23.65,0,0,100,0
01 October 2024,Odisha,7.54,1156.98,6055.52,6055.52,0,0,1081.02,1088.56,0,0,0,1156.98,68.42,7212.5,0,68.42,16.04131716,83.95868284
01 October 2024,Puducherry,0,1.02,0,17.82,17.82,17.82,0,0,0,0,0,1.02,1.02,18.84,0,1.02,5.414012739,94.58598726
01 October 2024,Punjab,74.65,523.82,2883.3,2883.3,0,0,325.59,400.24,0,0,0,523.82,123.58,3407.12,0,123.58,15.37427505,84.62572495
01 October 2024,Rajasthan,34.82,5471.5,4983.14,5044.76,61.62,61.62,85.79,120.61,735.07,0,0,4736.43,4278.62,10516.26,337.2,4615.82,52.02895326,47.97104674
01 October 2024,Sikkim,0,274.83,0,0,0,0,274.83,274.83,0,0,0,274.83,0,274.83,0,0,100,0
01 October 2024,Tamil Nadu,32.38,4037.99,6367.91,6505.54,137.63,137.63,516.83,549.21,1527.49,0,0,2510.5,1283.71,10543.53,677.58,1961.29,38.29827392,61.70172608
01 October 2024,Telangana,0.28,2000.3,4709.78,4709.78,0,0,1403.1,1425.75,0,0,22.37,2000.3,562.36,6710.08,12.19,574.55,29.81037484,70.18962516
01 October 2024,Tripura,0,0.52,0,432.75,432.75,432.75,0,0,0,0,0,0.52,0.52,433.27,0,0.52,0.120017541,99.87998246
01 October 2024,Uttar Pradesh,24.63,1010.73,14047.42,14102.17,54.75,54.75,246.61,272.04,317.82,0,0.8,692.91,420.87,15112.9,0,420.87,6.687862687,93.31213731
01 October 2024,Uttarakhand,20.71,1319.4,0,0,0,0,1271.04,1291.75,0,0,0,1319.4,27.65,1319.4,0,27.65,100,0
01 October 2024,West Bengal,0,478.94,8319.28,8319.28,0,0,320.3,450.5,0,0,130.2,478.94,28.44,8798.22,0,28.44,5.443601092,94.55639891
01 November 2024,Andaman and Nicobar,0,3.81,0,29.91,0,29.91,1.78,1.78,0,29.91,0,3.81,2.03,33.72,0,2.03,11.29893238,88.70106762
01 November 2024,Andhra Pradesh,9.77,1083.84,5616.11,5619.18,3.07,3.07,266.24,300.29,0,0,24.28,1083.84,559.41,6703.02,224.14,783.55,16.16942811,83.83057189
01 November 2024,Arunachal Pradesh,0,329.22,0,0,0,0,329.1,329.1,0,0,0,329.22,0.12,329.22,0,0.12,100,0
01 November 2024,Assam,0,106.06,349.72,627.56,277.84,277.84,79.28,79.3,0,0,0.02,106.06,26.76,733.62,0,26.76,14.45707587,85.54292413
01 November 2024,Bihar,2.7,27.43,4891.91,4891.91,0,0,0.03,2.73,0,0,0,27.43,24.7,4919.34,0,24.7,0.557595125,99.44240488
01 November 2024,Chandigarh,0,0.44,,,,,0,0,,,0,0.44,0.44,0.44,0,0.44,100,0
01 November 2024,Chhattisgarh,134.37,265.98,12664.08,12664.08,0,0,17.14,151.51,0,0,0,265.98,114.47,12930.06,0,114.47,2.057067021,97.94293298
01 November 2024,Dadra and Nagar Haveli and Daman and Diu,1.12,2.35,,,,,0,1.12,,,0,2.35,1.23,2.35,0,1.23,100,0
01 November 2024,Delhi,0,64.96,0,111.18,111.18,111.18,0,47.75,0,0,47.75,64.96,17.21,176.14,0,17.21,36.87975474,63.12024526
01 November 2024,Goa,0,5.44,0,0,0,0,0,0.68,0,0,0.68,5.44,4.76,5.44,0,4.76,100,0
01 November 2024,Gujarat,10.56,3562.92,6500.57,6561.93,61.36,61.36,301.58,312.14,761.46,0,0,2801.46,1632.4,10124.85,856.92,2489.32,35.18985466,64.81014534
01 November 2024,Haryana,32.03,194.75,1945.18,1945.18,0,0,37.34,72.53,0,0,3.16,194.75,122.22,2139.93,0,122.22,9.100764978,90.89923502
01 November 2024,Himachal Pradesh,0,1815.73,0,0,0,0,1805.82,1805.82,0,0,0,1815.73,9.91,1815.73,0,9.91,100,0
01 November 2024,India Total,1302.26,30187.16,102767.95,104231.42,1433.56,1463.47,9483.05,11021.54,4809.77,29.91,236.23,25377.39,11246.52,134418.58,3109.33,14355.85,22.4575799,77.5424201
01 November 2024,Jammu and Kashmir,0,522.12,0,0,0,0,522.12,522.12,0,0,0,522.12,0,522.12,0,0,100,0
01 November 2024,Jharkhand,0,13.99,3163.44,3163.44,0,0,12.52,12.52,0,0,0,13.99,1.47,3177.43,0,1.47,0.440292941,99.55970706
01 November 2024,Karnataka,335.2,4481.27,2998.76,2998.76,0,0,1435.56,1770.76,643.51,0,0,3837.76,1258.45,7480.03,808.55,2067,59.90978646,40.09021354
01 November 2024,Kerala,0,659,0,0,0,0,513.49,520.75,0,0,7.26,659,134.26,659,3.99,138.25,100,0
01 November 2024,Ladakh,0,20.73,0,0,0,0,20.73,20.73,0,0,0,20.73,0,20.73,0,0,100,0
01 November 2024,Lakshadweep,0,0.01,5.24,5.24,0,0,0,0,0,0,0,0.01,0.01,5.25,0,0.01,0.19047619,99.80952381
01 November 2024,Madhya Pradesh,8.34,1312.47,12417.48,12417.48,0,0,488.57,503.55,0,0,6.64,1312.47,648.47,13729.95,160.45,808.92,9.559175379,90.44082462
01 November 2024,Maharashtra,263.86,2432.53,10329.87,10657.09,327.22,327.22,303.24,576.08,777.48,0,8.98,1655.05,706.26,13089.62,372.71,1078.97,18.58365636,81.41634364
01 November 2024,Manipur,0,76.29,0,0,0,0,75.55,75.55,0,0,0,76.29,0.74,76.29,0,0.74,100,0
01 November 2024,Meghalaya,0,37.97,0,0,0,0,37.97,37.97,0,0,0,37.97,0,37.97,0,0,100,0
01 November 2024,Mizoram,0,17.89,0,0,0,0,15.01,15.01,0,0,0,17.89,2.88,17.89,0,2.88,100,0
01 November 2024,Nagaland,0,20.74,0,0,0,0,20.74,20.74,0,0,0,20.74,0,20.74,0,0,100,0
01 November 2024,Odisha,6.53,622.16,6140.14,6140.14,0,0,548.87,555.4,0,0,0,622.16,66.76,6762.3,0,66.76,9.200419975,90.79958002
01 November 2024,Puducherry,0,1.02,0,17.1,17.1,17.1,0,0,0,0,0,1.02,1.02,18.12,0,1.02,5.629139073,94.37086093
01 November 2024,Punjab,65.74,396.04,2019.37,2019.37,0,0,259.3,325.04,0,0,0,396.04,71,2415.41,0,71,16.39638819,83.60361181
01 November 2024,Rajasthan,34.04,4888.28,5244.83,5306.27,61.44,61.44,137.13,171.17,687.61,0,0,4200.67,3853.68,10194.55,175.82,4029.5,47.94993403,52.05006597
01 November 2024,Sikkim,0,130.2,0,0,0,0,130.2,130.2,0,0,0,130.2,0,130.2,0,0,100,0
01 November 2024,Tamil Nadu,18.13,3684.73,5415.76,5561.18,145.42,145.42,544.56,562.69,1624.65,0,0,2060.08,1007.56,9245.91,489.83,1497.39,39.8525402,60.1474598
01 November 2024,Telangana,9.77,1092.63,4224.44,4224.44,0,0,476.06,506.67,0,0,20.84,1092.63,569.05,5317.07,16.91,585.96,20.54947556,79.45052444
01 November 2024,Tripura,0,0.52,0,406.31,406.31,406.31,0,0,0,0,0,0.52,0.52,406.83,0,0.52,0.127817516,99.87218248
01 November 2024,Uttar Pradesh,349.38,1085.58,11359.39,11382.01,22.62,22.62,67.37,418.66,315.06,0,1.91,770.52,351.86,12467.59,0,351.86,8.70721607,91.29278393
01 November 2024,Uttarakhand,20.71,883.66,0,0,0,0,835.3,856.01,0,0,0,883.66,27.65,883.66,0,27.65,100,0
01 November 2024,West Bengal,0,344.39,7481.66,7481.66,0,0,200.46,315.17,0,0,114.71,344.39,29.22,7826.05,0,29.22,4.400559669,95.59944033
01 December 2024,Andaman and Nicobar,0,3.81,0,31.99,0,31.99,1.78,1.78,0,31.99,0,3.81,2.03,35.8,0,2.03,10.6424581,89.3575419
01 December 2024,Andhra Pradesh,11.7,1058.63,5365.5,5365.5,0,0,211.28,244.24,0,0,21.26,1058.63,514.99,6424.13,299.4,814.39,16.47896291,83.52103709
01 December 2024,Arunachal Pradesh,0,222.34,0,0,0,0,222.22,222.22,0,0,0,222.34,0.12,222.34,0,0.12,100,0
01 December 2024,Assam,0,86.2,314.38,626.26,311.88,311.88,59.42,59.44,0,0,0.02,86.2,26.76,712.46,0,26.76,12.09892485,87.90107515
01 December 2024,Bihar,27.73,53.12,4632.13,4632.13,0,0,0,27.73,0,0,0,53.12,25.39,4685.25,0,25.39,1.133770877,98.86622912
01 December 2024,Chandigarh,0,0.66,,,,,0,0,,,0,0.66,0.66,0.66,0,0.66,100,0
01 December 2024,Chhattisgarh,156.13,289.17,14334.96,14334.96,0,0,9.16,165.29,0,0,0,289.17,123.88,14624.13,0,123.88,1.977348396,98.0226516
01 December 2024,Dadra and Nagar Haveli and Daman and Diu,1.19,2.56,,,,,0,1.19,,,0,2.56,1.37,2.56,0,1.37,100,0
01 December 2024,Delhi,0,59.26,0,30.15,30.15,30.15,0,42.05,0,0,42.05,59.26,17.21,89.41,0,17.21,66.27893972,33.72106028
01 December 2024,Goa,0,5.44,0,0,0,0,0,0.68,0,0,0.68,5.44,4.76,5.44,0,4.76,100,0
01 December 2024,Gujarat,15.08,5700.41,6769.95,6887.3,117.35,117.35,397.46,412.54,1251.64,0,0,4448.77,1448.86,12587.71,2587.37,4036.23,45.28552056,54.71447944
01 December 2024,Haryana,32.03,194.75,2284.35,2284.35,0,0,37.34,72.53,0,0,3.16,194.75,122.22,2479.1,0,122.22,7.85567343,92.14432657
01 December 2024,Himachal Pradesh,0,1530.68,0,0,0,0,1522.44,1522.44,0,0,0,1530.68,8.24,1530.68,0,8.24,100,0
